x,y,z,phi,theta,psi
4.2597e-05,1.1999e-05,1.1299,-1.9688e-07,-0.00034532,-2.3444e-06
4.2523e-05,1.1847e-05,1.1295,-1.9655e-07,-0.00034593,-2.3481e-06
4.2448e-05,1.1696e-05,1.1292,-1.9622e-07,-0.00034655,-2.3519e-06
4.2373e-05,1.1544e-05,1.1288,-1.959e-07,-0.00034716,-2.3557e-06
4.2298e-05,1.1391e-05,1.1284,-1.9557e-07,-0.00034777,-2.3595e-06
4.2223e-05,1.1239e-05,1.1281,-1.9524e-07,-0.00034839,-2.3633e-06
4.2148e-05,1.1086e-05,1.1277,-1.9491e-07,-0.000349,-2.3671e-06
4.2072e-05,1.0933e-05,1.1273,-1.9457e-07,-0.00034962,-2.371e-06
4.1996e-05,1.0779e-05,1.127,-1.9424e-07,-0.00035024,-2.3748e-06
4.192e-05,1.0625e-05,1.1266,-1.939e-07,-0.00035086,-2.3786e-06
4.1844e-05,1.0471e-05,1.1262,-1.9357e-07,-0.00035148,-2.3825e-06
4.1767e-05,1.0316e-05,1.1259,-1.9323e-07,-0.0003521,-2.3863e-06
4.169e-05,1.0161e-05,1.1255,-1.9289e-07,-0.00035272,-2.3902e-06
4.1613e-05,1.0006e-05,1.1251,-1.9255e-07,-0.00035335,-2.394e-06
4.1536e-05,9.8506e-06,1.1248,-1.9221e-07,-0.00035397,-2.3979e-06
4.1459e-05,9.6948e-06,1.1244,-1.9187e-07,-0.0003546,-2.4018e-06
4.1381e-05,9.5386e-06,1.124,-1.9152e-07,-0.00035523,-2.4056e-06
4.1303e-05,9.3821e-06,1.1237,-1.9118e-07,-0.00035586,-2.4095e-06
4.1225e-05,9.2253e-06,1.1233,-1.9083e-07,-0.00035648,-2.4134e-06
4.1147e-05,9.0682e-06,1.1229,-1.9048e-07,-0.00035712,-2.4173e-06
4.1069e-05,8.9108e-06,1.1225,-1.9014e-07,-0.00035775,-2.4212e-06
4.099e-05,8.753e-06,1.1222,-1.8979e-07,-0.00035838,-2.4252e-06
4.0911e-05,8.595e-06,1.1218,-1.8943e-07,-0.00035902,-2.4291e-06
4.0832e-05,8.4366e-06,1.1214,-1.8908e-07,-0.00035965,-2.433e-06
4.0753e-05,8.2779e-06,1.1211,-1.8873e-07,-0.00036029,-2.437e-06
4.0673e-05,8.1189e-06,1.1207,-1.8838e-07,-0.00036093,-2.4409e-06
4.0593e-05,7.9596e-06,1.1203,-1.8802e-07,-0.00036157,-2.4449e-06
4.0513e-05,7.8e-06,1.12,-1.8766e-07,-0.00036221,-2.4488e-06
4.0433e-05,7.6401e-06,1.1196,-1.8731e-07,-0.00036285,-2.4528e-06
4.0353e-05,7.4798e-06,1.1192,-1.8695e-07,-0.00036349,-2.4568e-06
4.0272e-05,7.3193e-06,1.1188,-1.8659e-07,-0.00036413,-2.4607e-06
4.0191e-05,7.1584e-06,1.1185,-1.8623e-07,-0.00036478,-2.4647e-06
4.011e-05,6.9973e-06,1.1181,-1.8586e-07,-0.00036543,-2.4687e-06
4.0029e-05,6.8358e-06,1.1177,-1.855e-07,-0.00036607,-2.4727e-06
3.9947e-05,6.674e-06,1.1173,-1.8513e-07,-0.00036672,-2.4768e-06
3.9866e-05,6.5119e-06,1.117,-1.8477e-07,-0.00036737,-2.4808e-06
3.9784e-05,6.3495e-06,1.1166,-1.844e-07,-0.00036802,-2.4848e-06
3.9702e-05,6.1868e-06,1.1162,-1.8403e-07,-0.00036868,-2.4888e-06
3.9619e-05,6.0238e-06,1.1159,-1.8366e-07,-0.00036933,-2.4929e-06
3.9537e-05,5.8605e-06,1.1155,-1.8329e-07,-0.00036998,-2.4969e-06
3.9454e-05,5.6969e-06,1.1151,-1.8292e-07,-0.00037064,-2.501e-06
3.9371e-05,5.533e-06,1.1147,-1.8255e-07,-0.0003713,-2.505e-06
3.9288e-05,5.3687e-06,1.1144,-1.8218e-07,-0.00037196,-2.5091e-06
3.9204e-05,5.2042e-06,1.114,-1.818e-07,-0.00037261,-2.5132e-06
3.912e-05,5.0394e-06,1.1136,-1.8142e-07,-0.00037328,-2.5173e-06
3.9037e-05,4.8743e-06,1.1132,-1.8105e-07,-0.00037394,-2.5214e-06
3.8953e-05,4.7088e-06,1.1129,-1.8067e-07,-0.0003746,-2.5255e-06
3.8868e-05,4.5431e-06,1.1125,-1.8029e-07,-0.00037527,-2.5296e-06
3.8784e-05,4.3771e-06,1.1121,-1.7991e-07,-0.00037593,-2.5337e-06
3.8699e-05,4.2107e-06,1.1117,-1.7953e-07,-0.0003766,-2.5378e-06
3.8614e-05,4.0441e-06,1.1114,-1.7915e-07,-0.00037727,-2.5419e-06
3.8529e-05,3.8772e-06,1.111,-1.7876e-07,-0.00037794,-2.5461e-06
3.8443e-05,3.71e-06,1.1106,-1.7838e-07,-0.00037861,-2.5502e-06
3.8358e-05,3.5425e-06,1.1102,-1.7799e-07,-0.00037928,-2.5544e-06
3.8272e-05,3.3747e-06,1.1099,-1.776e-07,-0.00037995,-2.5585e-06
3.8186e-05,3.2066e-06,1.1095,-1.7721e-07,-0.00038063,-2.5627e-06
3.81e-05,3.0382e-06,1.1091,-1.7683e-07,-0.0003813,-2.5669e-06
3.8013e-05,2.8695e-06,1.1087,-1.7644e-07,-0.00038198,-2.5711e-06
3.7927e-05,2.7005e-06,1.1084,-1.7604e-07,-0.00038266,-2.5752e-06
3.784e-05,2.5312e-06,1.108,-1.7565e-07,-0.00038334,-2.5794e-06
3.7753e-05,2.3616e-06,1.1076,-1.7526e-07,-0.00038402,-2.5836e-06
3.7665e-05,2.1918e-06,1.1072,-1.7486e-07,-0.0003847,-2.5879e-06
3.7578e-05,2.0216e-06,1.1069,-1.7447e-07,-0.00038538,-2.5921e-06
3.749e-05,1.8512e-06,1.1065,-1.7407e-07,-0.00038607,-2.5963e-06
3.7402e-05,1.6804e-06,1.1061,-1.7367e-07,-0.00038675,-2.6005e-06
3.7314e-05,1.5094e-06,1.1057,-1.7327e-07,-0.00038744,-2.6048e-06
3.7226e-05,1.3381e-06,1.1054,-1.7287e-07,-0.00038813,-2.609e-06
3.7137e-05,1.1665e-06,1.105,-1.7247e-07,-0.00038882,-2.6133e-06
3.7048e-05,9.9465e-07,1.1046,-1.7207e-07,-0.00038951,-2.6176e-06
3.6959e-05,8.2248e-07,1.1042,-1.7167e-07,-0.0003902,-2.6218e-06
3.687e-05,6.5003e-07,1.1039,-1.7126e-07,-0.00039089,-2.6261e-06
3.6781e-05,4.7729e-07,1.1035,-1.7086e-07,-0.00039159,-2.6304e-06
3.6691e-05,3.0427e-07,1.1031,-1.7045e-07,-0.00039229,-2.6347e-06
3.6601e-05,1.3097e-07,1.1027,-1.7004e-07,-0.00039298,-2.639e-06
3.6511e-05,-4.2617e-08,1.1023,-1.6963e-07,-0.00039368,-2.6433e-06
3.6421e-05,-2.1649e-07,1.102,-1.6922e-07,-0.00039438,-2.6476e-06
3.633e-05,-3.9064e-07,1.1016,-1.6881e-07,-0.00039508,-2.652e-06
3.624e-05,-5.6507e-07,1.1012,-1.684e-07,-0.00039578,-2.6563e-06
3.6149e-05,-7.3978e-07,1.1008,-1.6799e-07,-0.00039649,-2.6607e-06
3.6058e-05,-9.1477e-07,1.1005,-1.6758e-07,-0.00039719,-2.665e-06
3.5966e-05,-1.09e-06,1.1001,-1.6716e-07,-0.0003979,-2.6694e-06
3.5875e-05,-1.2656e-06,1.0997,-1.6675e-07,-0.00039861,-2.6737e-06
3.5783e-05,-1.4414e-06,1.0993,-1.6633e-07,-0.00039932,-2.6781e-06
3.5691e-05,-1.6175e-06,1.099,-1.6591e-07,-0.00040003,-2.6825e-06
3.5599e-05,-1.7939e-06,1.0986,-1.6549e-07,-0.00040074,-2.6869e-06
3.5506e-05,-1.9705e-06,1.0982,-1.6507e-07,-0.00040145,-2.6913e-06
3.5414e-05,-2.1475e-06,1.0978,-1.6465e-07,-0.00040217,-2.6957e-06
3.5321e-05,-2.3247e-06,1.0974,-1.6423e-07,-0.00040288,-2.7001e-06
3.5228e-05,-2.5022e-06,1.0971,-1.6381e-07,-0.0004036,-2.7045e-06
3.5135e-05,-2.6799e-06,1.0967,-1.6338e-07,-0.00040432,-2.709e-06
3.5041e-05,-2.8579e-06,1.0963,-1.6296e-07,-0.00040504,-2.7134e-06
3.4948e-05,-3.0362e-06,1.0959,-1.6253e-07,-0.00040576,-2.7179e-06
3.4854e-05,-3.2148e-06,1.0956,-1.6211e-07,-0.00040648,-2.7223e-06
3.476e-05,-3.3936e-06,1.0952,-1.6168e-07,-0.0004072,-2.7268e-06
3.4665e-05,-3.5727e-06,1.0948,-1.6125e-07,-0.00040793,-2.7313e-06
3.4571e-05,-3.7521e-06,1.0944,-1.6082e-07,-0.00040866,-2.7357e-06
3.4476e-05,-3.9317e-06,1.0941,-1.6039e-07,-0.00040938,-2.7402e-06
3.4381e-05,-4.1116e-06,1.0937,-1.5996e-07,-0.00041011,-2.7447e-06
3.4286e-05,-4.2918e-06,1.0933,-1.5952e-07,-0.00041084,-2.7492e-06
3.4191e-05,-4.4722e-06,1.0929,-1.5909e-07,-0.00041158,-2.7538e-06
3.4095e-05,-4.653e-06,1.0925,-1.5866e-07,-0.00041231,-2.7583e-06
3.3999e-05,-4.8339e-06,1.0922,-1.5822e-07,-0.00041304,-2.7628e-06
3.3903e-05,-5.0152e-06,1.0918,-1.5778e-07,-0.00041378,-2.7674e-06
3.3807e-05,-5.1967e-06,1.0914,-1.5735e-07,-0.00041452,-2.7719e-06
3.3711e-05,-5.3784e-06,1.091,-1.5691e-07,-0.00041526,-2.7765e-06
3.3614e-05,-5.5604e-06,1.0907,-1.5647e-07,-0.000416,-2.781e-06
3.3517e-05,-5.7427e-06,1.0903,-1.5603e-07,-0.00041674,-2.7856e-06
3.342e-05,-5.9253e-06,1.0899,-1.5559e-07,-0.00041748,-2.7902e-06
3.3323e-05,-6.1081e-06,1.0895,-1.5514e-07,-0.00041822,-2.7948e-06
3.3226e-05,-6.2911e-06,1.0892,-1.547e-07,-0.00041897,-2.7994e-06
3.3128e-05,-6.4744e-06,1.0888,-1.5426e-07,-0.00041972,-2.804e-06
3.303e-05,-6.658e-06,1.0884,-1.5381e-07,-0.00042047,-2.8086e-06
3.2932e-05,-6.8418e-06,1.088,-1.5336e-07,-0.00042122,-2.8132e-06
3.2834e-05,-7.0259e-06,1.0877,-1.5292e-07,-0.00042197,-2.8178e-06
3.2735e-05,-7.2103e-06,1.0873,-1.5247e-07,-0.00042272,-2.8225e-06
3.2637e-05,-7.3949e-06,1.0869,-1.5202e-07,-0.00042347,-2.8271e-06
3.2538e-05,-7.5797e-06,1.0865,-1.5157e-07,-0.00042423,-2.8318e-06
3.2439e-05,-7.7648e-06,1.0861,-1.5112e-07,-0.00042499,-2.8364e-06
3.234e-05,-7.9502e-06,1.0858,-1.5067e-07,-0.00042574,-2.8411e-06
3.224e-05,-8.1358e-06,1.0854,-1.5022e-07,-0.0004265,-2.8458e-06
3.214e-05,-8.3217e-06,1.085,-1.4976e-07,-0.00042726,-2.8505e-06
3.204e-05,-8.5078e-06,1.0846,-1.4931e-07,-0.00042803,-2.8552e-06
3.194e-05,-8.6941e-06,1.0843,-1.4885e-07,-0.00042879,-2.8599e-06
3.184e-05,-8.8808e-06,1.0839,-1.484e-07,-0.00042956,-2.8646e-06
3.1739e-05,-9.0676e-06,1.0835,-1.4794e-07,-0.00043032,-2.8693e-06
3.1639e-05,-9.2547e-06,1.0831,-1.4748e-07,-0.00043109,-2.8741e-06
3.1538e-05,-9.4421e-06,1.0828,-1.4702e-07,-0.00043186,-2.8788e-06
3.1437e-05,-9.6297e-06,1.0824,-1.4656e-07,-0.00043263,-2.8836e-06
3.1335e-05,-9.8175e-06,1.082,-1.461e-07,-0.0004334,-2.8883e-06
3.1234e-05,-1.0006e-05,1.0816,-1.4564e-07,-0.00043418,-2.8931e-06
3.1132e-05,-1.0194e-05,1.0813,-1.4518e-07,-0.00043495,-2.8979e-06
3.103e-05,-1.0383e-05,1.0809,-1.4472e-07,-0.00043573,-2.9027e-06
3.0928e-05,-1.0571e-05,1.0805,-1.4425e-07,-0.00043651,-2.9075e-06
3.0825e-05,-1.076e-05,1.0801,-1.4379e-07,-0.00043729,-2.9123e-06
3.0723e-05,-1.095e-05,1.0798,-1.4332e-07,-0.00043807,-2.9171e-06
3.062e-05,-1.1139e-05,1.0794,-1.4285e-07,-0.00043885,-2.9219e-06
3.0517e-05,-1.1329e-05,1.079,-1.4239e-07,-0.00043964,-2.9267e-06
3.0414e-05,-1.1519e-05,1.0786,-1.4192e-07,-0.00044042,-2.9316e-06
3.0311e-05,-1.1709e-05,1.0783,-1.4145e-07,-0.00044121,-2.9364e-06
3.0207e-05,-1.19e-05,1.0779,-1.4098e-07,-0.000442,-2.9413e-06
3.0103e-05,-1.209e-05,1.0775,-1.4051e-07,-0.00044279,-2.9461e-06
2.9999e-05,-1.2281e-05,1.0771,-1.4004e-07,-0.00044358,-2.951e-06
2.9895e-05,-1.2473e-05,1.0768,-1.3956e-07,-0.00044437,-2.9559e-06
2.9791e-05,-1.2664e-05,1.0764,-1.3909e-07,-0.00044517,-2.9608e-06
2.9686e-05,-1.2856e-05,1.076,-1.3862e-07,-0.00044596,-2.9657e-06
2.9581e-05,-1.3048e-05,1.0757,-1.3814e-07,-0.00044676,-2.9706e-06
2.9476e-05,-1.324e-05,1.0753,-1.3767e-07,-0.00044756,-2.9755e-06
2.9371e-05,-1.3432e-05,1.0749,-1.3719e-07,-0.00044836,-2.9804e-06
2.9266e-05,-1.3625e-05,1.0745,-1.3671e-07,-0.00044916,-2.9854e-06
2.916e-05,-1.3818e-05,1.0742,-1.3623e-07,-0.00044996,-2.9903e-06
2.9054e-05,-1.4011e-05,1.0738,-1.3575e-07,-0.00045077,-2.9953e-06
2.8948e-05,-1.4204e-05,1.0734,-1.3527e-07,-0.00045158,-3.0002e-06
2.8842e-05,-1.4397e-05,1.073,-1.3479e-07,-0.00045238,-3.0052e-06
2.8736e-05,-1.4591e-05,1.0727,-1.3431e-07,-0.00045319,-3.0102e-06
2.8629e-05,-1.4785e-05,1.0723,-1.3383e-07,-0.000454,-3.0152e-06
2.8522e-05,-1.4979e-05,1.0719,-1.3334e-07,-0.00045482,-3.0202e-06
2.8415e-05,-1.5174e-05,1.0716,-1.3286e-07,-0.00045563,-3.0252e-06
2.8308e-05,-1.5368e-05,1.0712,-1.3238e-07,-0.00045645,-3.0302e-06
2.8201e-05,-1.5563e-05,1.0708,-1.3189e-07,-0.00045726,-3.0353e-06
2.8093e-05,-1.5758e-05,1.0704,-1.314e-07,-0.00045808,-3.0403e-06
2.7985e-05,-1.5953e-05,1.0701,-1.3092e-07,-0.0004589,-3.0453e-06
2.7877e-05,-1.6149e-05,1.0697,-1.3043e-07,-0.00045972,-3.0504e-06
2.7769e-05,-1.6345e-05,1.0693,-1.2994e-07,-0.00046055,-3.0555e-06
2.7661e-05,-1.6541e-05,1.069,-1.2945e-07,-0.00046137,-3.0605e-06
2.7552e-05,-1.6737e-05,1.0686,-1.2896e-07,-0.0004622,-3.0656e-06
2.7443e-05,-1.6933e-05,1.0682,-1.2847e-07,-0.00046302,-3.0707e-06
2.7334e-05,-1.713e-05,1.0678,-1.2798e-07,-0.00046385,-3.0758e-06
2.7225e-05,-1.7327e-05,1.0675,-1.2749e-07,-0.00046468,-3.0809e-06
2.7116e-05,-1.7524e-05,1.0671,-1.2699e-07,-0.00046552,-3.0861e-06
2.7006e-05,-1.7721e-05,1.0667,-1.265e-07,-0.00046635,-3.0912e-06
2.6896e-05,-1.7918e-05,1.0664,-1.26e-07,-0.00046719,-3.0963e-06
2.6786e-05,-1.8116e-05,1.066,-1.2551e-07,-0.00046802,-3.1015e-06
2.6676e-05,-1.8314e-05,1.0656,-1.2501e-07,-0.00046886,-3.1066e-06
2.6566e-05,-1.8512e-05,1.0653,-1.2452e-07,-0.0004697,-3.1118e-06
2.6455e-05,-1.871e-05,1.0649,-1.2402e-07,-0.00047054,-3.117e-06
2.6344e-05,-1.8909e-05,1.0645,-1.2352e-07,-0.00047139,-3.1222e-06
2.6234e-05,-1.9107e-05,1.0642,-1.2302e-07,-0.00047223,-3.1274e-06
2.6122e-05,-1.9306e-05,1.0638,-1.2252e-07,-0.00047308,-3.1326e-06
2.6011e-05,-1.9505e-05,1.0634,-1.2202e-07,-0.00047393,-3.1378e-06
2.59e-05,-1.9705e-05,1.0631,-1.2152e-07,-0.00047478,-3.143e-06
2.5788e-05,-1.9904e-05,1.0627,-1.2102e-07,-0.00047563,-3.1483e-06
2.5676e-05,-2.0104e-05,1.0623,-1.2051e-07,-0.00047648,-3.1535e-06
2.5564e-05,-2.0304e-05,1.0619,-1.2001e-07,-0.00047734,-3.1588e-06
2.5452e-05,-2.0504e-05,1.0616,-1.1951e-07,-0.00047819,-3.164e-06
2.5339e-05,-2.0704e-05,1.0612,-1.19e-07,-0.00047905,-3.1693e-06
2.5226e-05,-2.0905e-05,1.0608,-1.185e-07,-0.00047991,-3.1746e-06
2.5113e-05,-2.1106e-05,1.0605,-1.1799e-07,-0.00048077,-3.1799e-06
2.5e-05,-2.1307e-05,1.0601,-1.1748e-07,-0.00048163,-3.1852e-06
2.4887e-05,-2.1508e-05,1.0598,-1.1698e-07,-0.0004825,-3.1905e-06
2.4774e-05,-2.1709e-05,1.0594,-1.1647e-07,-0.00048336,-3.1958e-06
2.466e-05,-2.1911e-05,1.059,-1.1596e-07,-0.00048423,-3.2012e-06
2.4546e-05,-2.2112e-05,1.0587,-1.1545e-07,-0.0004851,-3.2065e-06
2.4432e-05,-2.2314e-05,1.0583,-1.1494e-07,-0.00048597,-3.2119e-06
2.4318e-05,-2.2516e-05,1.0579,-1.1443e-07,-0.00048684,-3.2172e-06
2.4204e-05,-2.2719e-05,1.0576,-1.1392e-07,-0.00048772,-3.2226e-06
2.4089e-05,-2.2921e-05,1.0572,-1.1341e-07,-0.00048859,-3.228e-06
2.3974e-05,-2.3124e-05,1.0568,-1.1289e-07,-0.00048947,-3.2334e-06
2.3859e-05,-2.3327e-05,1.0565,-1.1238e-07,-0.00049035,-3.2388e-06
2.3744e-05,-2.353e-05,1.0561,-1.1187e-07,-0.00049123,-3.2442e-06
2.3629e-05,-2.3733e-05,1.0557,-1.1135e-07,-0.00049211,-3.2496e-06
2.3513e-05,-2.3936e-05,1.0554,-1.1084e-07,-0.00049299,-3.2551e-06
2.3397e-05,-2.414e-05,1.055,-1.1032e-07,-0.00049388,-3.2605e-06
2.3281e-05,-2.4344e-05,1.0547,-1.098e-07,-0.00049477,-3.266e-06
2.3165e-05,-2.4548e-05,1.0543,-1.0929e-07,-0.00049566,-3.2714e-06
2.3049e-05,-2.4752e-05,1.0539,-1.0877e-07,-0.00049655,-3.2769e-06
2.2933e-05,-2.4956e-05,1.0536,-1.0825e-07,-0.00049744,-3.2824e-06
2.2816e-05,-2.5161e-05,1.0532,-1.0773e-07,-0.00049833,-3.2879e-06
2.2699e-05,-2.5366e-05,1.0528,-1.0721e-07,-0.00049923,-3.2934e-06
2.2582e-05,-2.5571e-05,1.0525,-1.0669e-07,-0.00050012,-3.2989e-06
2.2465e-05,-2.5776e-05,1.0521,-1.0617e-07,-0.00050102,-3.3044e-06
2.2347e-05,-2.5981e-05,1.0518,-1.0565e-07,-0.00050192,-3.31e-06
